date,sales,promotion,temperature,feature4,feature5
2022-04-08,6,10,0.0,0,0
2022-04-08,5,0,9.0,0,0
2022-04-08,9,15,16.7,0,0
2022-04-08,13,0,0.0,0,0
2022-04-08,3,15,0.0,0,0
2022-04-08,9,0,0.0,0,0
2022-04-08,7,0,0.0,0,0
2022-04-08,6,0,19.6,0,0
2022-04-08,2,0,0.0,0,0
2022-04-08,3,0,0.0,0,0
2022-04-08,4,0,0.0,0,0
2022-04-08,7,0,0.0,0,0
2022-04-08,7,0,0.0,0,0
2022-04-08,3,0,0.0,0,0
2022-04-08,8,0,0.0,0,0
2022-04-08,3,0,0.0,0,0
2022-04-08,12,0,15.3,0,0
2022-04-09,8,0,8.9,2,0
2022-04-09,6,0,1.6,2,0
2022-04-09,2,0,2.8,2,0
2022-04-09,4,0,14.6,2,0
2022-04-09,8,0,0.0,2,0
2022-04-09,5,0,11.8,2,0
2022-04-09,5,0,0.0,2,0
2022-04-09,7,0,9.6,2,0
2022-04-09,7,5,0.0,2,0
2022-04-09,10,20,0.0,2,0
2022-04-09,7,0,0.0,2,0
2022-04-09,7,0,3.2,2,0
2022-04-09,6,0,0.0,2,0
2022-04-09,10,0,7.6,2,0
2022-04-09,3,0,0.0,2,0
2022-04-09,9,0,0.4,2,0
2022-04-09,4,0,0.0,2,0
2022-04-09,10,0,0.0,2,0
2022-04-09,6,0,0.0,2,0
2022-04-09,5,0,0.0,2,0
2022-04-09,6,0,0.0,2,0
2022-04-09,4,0,0.0,2,0
2022-04-09,5,0,0.0,2,0
2022-04-09,8,0,0.0,2,0
2022-04-09,5,0,0.0,2,0
2022-04-09,9,0,0.0,2,0
2022-04-09,10,5,16.9,2,0
2022-04-09,3,5,0.0,2,0
2022-04-09,10,0,0.0,2,0
2022-04-09,15,0,0.0,2,0
2022-04-09,9,0,0.0,2,0
2022-04-09,6,15,13.9,2,0
2022-04-09,7,0,8.6,2,0
2022-04-09,11,0,0.0,2,0
2022-04-09,10,0,6.0,2,0
2022-04-09,7,0,0.0,2,0
2022-04-09,5,0,0.0,2,0
2022-04-09,12,0,0.0,2,0
2022-04-09,9,0,18.5,2,0
2022-04-09,11,0,2.8,2,0
2022-04-09,10,0,0.0,2,0
2022-04-10,2,0,0.0,3,0
2022-04-10,0,0,14.7,3,0
2022-04-10,4,0,6.0,3,0
2022-04-10,6,5,0.0,3,0
2022-04-10,9,0,0.0,3,0
2022-04-10,15,10,0.0,3,0
2022-04-10,3,0,14.4,3,0
2022-04-10,1,0,0.0,3,0
2022-04-10,12,0,15.5,3,0
2022-04-10,1,5,0.0,3,0
2022-04-10,10,0,0.0,3,0
2022-04-10,7,0,0.0,3,0
2022-04-10,6,10,0.0,3,0
2022-04-10,10,0,6.6,3,0
2022-04-10,10,10,0.0,3,0
2022-04-10,4,0,11.9,3,0
2022-04-10,8,10,7.8,3,0
2022-04-10,10,0,18.6,3,0
2022-04-10,9,15,0.0,3,0
2022-04-10,4,0,0.0,3,0
2022-04-10,7,0,0.0,3,0
2022-04-10,7,0,17.4,3,0
2022-04-10,7,0,5.0,3,0
2022-04-10,10,0,8.0,3,0
2022-04-10,10,10,2.2,3,0
2022-04-10,2,0,7.2,3,0
2022-04-10,11,0,12.0,3,0
2022-04-10,4,0,0.0,3,0
2022-04-10,9,0,0.0,3,0
2022-04-10,2,0,0.0,3,0
2022-04-10,1,0,0.0,3,0
2022-04-10,1,10,0.0,3,0
2022-04-10,2,0,0.0,3,0
2022-04-10,4,0,0.0,3,0
2022-04-10,6,0,0.0,3,0
2022-04-10,6,0,0.0,3,0
2022-04-10,5,15,2.6,3,0
2022-04-10,3,15,0.0,3,0
2022-04-10,5,0,4.6,3,0
2022-04-10,10,0,18.8,3,0
2022-04-10,4,0,0.0,3,0
2022-04-11,7,0,3.3,1,0
2022-04-11,2,20,0.3,1,0
2022-04-11,2,0,0.0,1,0
2022-04-11,6,0,0.0,1,0
2022-04-11,3,5,0.0,1,0
2022-04-11,4,0,17.2,1,0
2022-04-11,2,20,0.0,1,0
2022-04-11,13,5,15.0,1,0
2022-04-11,10,10,0.0,1,0
2022-04-11,4,15,11.5,1,0
2022-04-11,4,20,17.3,1,0
2022-04-11,12,20,17.6,1,0
2022-04-11,4,0,9.4,1,0
2022-04-11,5,0,0.0,1,0
2022-04-11,9,0,4.9,1,0
2022-04-11,7,0,16.5,1,0
2022-04-11,5,0,0.0,1,0
2022-04-11,6,0,16.0,1,0
2022-04-11,6,0,5.8,1,0
2022-04-11,4,10,19.8,1,0
2022-04-11,2,15,0.0,1,0
2022-04-11,2,0,7.0,1,0
2022-04-11,10,15,11.5,1,0
2022-04-11,6,0,7.4,1,0
2022-04-11,3,0,0.0,1,0
2022-04-11,3,0,0.0,1,0
2022-04-11,3,0,0.0,1,0
2022-04-11,8,0,0.0,1,0
2022-04-11,3,0,0.0,1,0
2022-04-11,5,0,0.0,1,0
2022-04-11,3,0,0.0,1,0
2022-04-11,4,0,0.5,1,0
2022-04-11,13,0,7.2,1,0
2022-04-11,3,0,0.0,1,0
2022-04-11,7,5,19.9,1,0
2022-04-11,3,0,0.0,1,0
2022-04-11,3,0,0.0,1,0
2022-04-11,7,0,7.2,1,0
2022-04-11,8,20,0.0,1,0
2022-04-11,5,15,18.9,1,0
2022-04-11,4,0,0.0,1,0
2022-04-12,5,5,10.2,5,0
2022-04-12,10,15,19.3,5,0
2022-04-12,1,0,0.0,5,0
2022-04-12,7,0,0.0,5,0
2022-04-12,7,0,12.5,5,0
2022-04-12,1,0,3.2,5,0
2022-04-12,7,0,16.1,5,0
2022-04-12,8,0,16.7,5,0
2022-04-12,3,0,5.1,5,0
2022-04-12,6,0,0.0,5,0
2022-04-12,4,20,0.0,5,0
2022-04-12,2,0,0.0,5,0
2022-04-12,7,0,0.0,5,0
2022-04-12,2,0,0.0,5,0
2022-04-12,4,0,0.0,5,0
2022-04-12,7,0,0.0,5,0
2022-04-12,8,0,2.4,5,0
2022-04-12,3,0,17.6,5,0
2022-04-12,0,15,0.0,5,0
2022-04-12,5,10,0.0,5,0
2022-04-12,12,5,12.3,5,0
2022-04-12,7,0,0.0,5,0
2022-04-12,5,0,4.2,5,0
2022-04-12,3,0,12.3,5,0
2022-04-12,3,0,5.2,5,0
2022-04-12,6,5,19.7,5,0
2022-04-12,6,0,7.0,5,0
2022-04-12,9,0,1.9,5,0
2022-04-12,9,0,2.9,5,0
2022-04-12,6,15,11.2,5,0
2022-04-12,7,5,0.0,5,0
2022-04-12,7,0,18.5,5,0
2022-04-12,3,5,0.0,5,0
2022-04-12,1,0,9.8,5,0
2022-04-12,3,0,0.0,5,0
2022-04-12,4,0,5.1,5,0
2022-04-12,4,0,6.9,5,0
2022-04-12,3,0,6.8,5,0
2022-04-12,8,20,0.9,5,0
2022-04-12,4,0,9.0,5,0
2022-04-12,4,0,0.0,5,0
2022-04-13,4,0,7.7,6,0
2022-04-13,9,0,6.8,6,0
2022-04-13,7,0,0.0,6,0
2022-04-13,6,0,8.2,6,0
2022-04-13,5,0,13.3,6,0
2022-04-13,5,0,2.8,6,0
2022-04-13,12,0,9.0,6,0
2022-04-13,3,0,6.9,6,0
2022-04-13,8,15,0.0,6,0
2022-04-13,5,0,18.2,6,0
2022-04-13,7,15,4.3,6,0
2022-04-13,8,0,17.4,6,0
2022-04-13,8,0,1.4,6,0
2022-04-13,3,0,12.3,6,0
2022-04-13,2,0,0.0,6,0
2022-04-13,7,10,0.0,6,0
2022-04-13,5,0,0.0,6,0
2022-04-13,9,10,2.3,6,0
2022-04-13,4,0,17.7,6,0
2022-04-13,10,0,0.0,6,0
2022-04-13,7,0,1.9,6,0
2022-04-13,6,0,14.1,6,0
2022-04-13,3,0,2.2,6,0
2022-04-13,6,0,0.0,6,0
2022-04-13,7,5,0.0,6,0
2022-04-13,2,0,4.7,6,0
2022-04-13,4,0,0.0,6,0
2022-04-13,3,0,15.3,6,0
2022-04-13,9,0,0.0,6,0
2022-04-13,6,0,3.1,6,0
2022-04-13,6,0,0.0,6,0
2022-04-13,4,0,0.0,6,0
2022-04-13,4,0,15.7,6,0
2022-04-13,4,0,0.0,6,0
2022-04-13,7,0,0.0,6,0
2022-04-13,3,0,19.4,6,0
2022-04-13,4,0,9.9,6,0
2022-04-13,8,0,12.7,6,0
2022-04-13,2,0,0.0,6,0
2022-04-13,4,15,19.0,6,0
2022-04-13,4,0,17.9,6,0
2022-04-14,6,0,0.0,4,0
2022-04-14,12,20,12.2,4,0
2022-04-14,6,0,0.0,4,0
2022-04-14,7,10,13.5,4,0
2022-04-14,10,0,0.0,4,0
2022-04-14,10,15,15.7,4,0
2022-04-14,5,0,17.2,4,0
2022-04-14,5,0,0.0,4,0
2022-04-14,4,0,5.3,4,0
2022-04-14,3,5,0.0,4,0
2022-04-14,6,0,11.7,4,0
2022-04-14,3,0,0.0,4,0
2022-04-14,13,0,0.0,4,0
2022-04-14,1,0,0.0,4,0
2022-04-14,9,0,19.4,4,0
2022-04-14,2,0,7.8,4,0
2022-04-14,6,0,0.0,4,0
2022-04-14,5,0,9.4,4,0
2022-04-14,1,0,4.5,4,0
2022-04-14,6,0,0.0,4,0
2022-04-14,7,0,15.3,4,0
2022-04-14,4,0,0.0,4,0
2022-04-14,2,0,0.0,4,0
2022-04-14,3,0,3.4,4,0
2022-04-14,6,15,0.0,4,0
2022-04-14,4,0,5.0,4,0
2022-04-14,4,0,0.3,4,0
2022-04-14,5,5,7.9,4,0
2022-04-14,3,0,0.0,4,0
2022-04-14,1,0,0.0,4,0
2022-04-14,3,0,1.2,4,0
2022-04-14,6,15,18.5,4,0
2022-04-14,4,0,0.0,4,0
2022-04-14,7,0,9.8,4,0
2022-04-14,6,0,0.7,4,0
2022-04-14,9,0,2.4,4,0
2022-04-14,6,0,0.0,4,0
2022-04-14,7,0,0.0,4,0
2022-04-14,2,5,0.0,4,0
2022-04-14,4,20,0.0,4,0
2022-04-14,4,0,0.0,4,0
2022-04-15,7,0,19.9,0,0
2022-04-15,7,0,14.2,0,0
2022-04-15,4,20,0.0,0,0
2022-04-15,10,0,0.0,0,0
2022-04-15,9,0,0.0,0,0
2022-04-15,7,0,4.3,0,0
2022-04-15,6,0,18.8,0,0
2022-04-15,2,0,0.0,0,0
2022-04-15,6,15,0.0,0,0
2022-04-15,7,0,0.0,0,0
2022-04-15,7,15,11.3,0,0
2022-04-15,1,5,6.5,0,0
2022-04-15,3,0,0.0,0,0
2022-04-15,6,0,0.0,0,0
2022-04-15,12,0,0.0,0,0
2022-04-15,6,5,1.2,0,0
2022-04-15,3,0,6.2,0,0
2022-04-15,6,5,0.0,0,0
2022-04-15,6,0,0.0,0,0
2022-04-15,1,0,4.9,0,0
2022-04-15,4,0,0.0,0,0
2022-04-15,3,20,18.1,0,0
2022-04-15,2,0,9.2,0,0
2022-04-15,12,0,7.6,0,0
2022-04-15,6,0,0.0,0,0
2022-04-15,4,0,0.0,0,0
2022-04-15,6,0,0.0,0,0
2022-04-15,1,10,15.9,0,0
2022-04-15,10,5,0.0,0,0
2022-04-15,4,0,0.0,0,0
2022-04-15,4,0,0.0,0,0
2022-04-15,7,0,0.0,0,0
2022-04-15,2,0,17.1,0,0
2022-04-15,5,0,2.3,0,0
2022-04-15,3,0,0.0,0,0
2022-04-15,5,0,0.0,0,0
2022-04-15,1,0,15.1,0,0
2022-04-15,5,0,0.9,0,0
2022-04-15,6,0,18.1,0,0
2022-04-15,3,0,9.9,0,0
2022-04-15,4,15,6.7,0,0
2022-04-16,7,10,8.4,2,0
2022-04-16,7,5,6.8,2,0
2022-04-16,6,0,0.0,2,0
2022-04-16,5,0,18.7,2,0
2022-04-16,9,0,0.0,2,0
2022-04-16,7,0,0.1,2,0
2022-04-16,7,0,7.3,2,0
2022-04-16,2,0,0.0,2,0
2022-04-16,10,0,0.0,2,0
2022-04-16,10,0,5.7,2,0
2022-04-16,12,0,10.0,2,0
2022-04-16,6,0,0.0,2,0
2022-04-16,8,20,15.1,2,0
2022-04-16,5,0,14.8,2,0
2022-04-16,2,0,0.0,2,0
2022-04-16,2,0,0.0,2,0
2022-04-16,12,15,0.0,2,0
2022-04-16,7,20,15.3,2,0
2022-04-16,9,0,0.0,2,0
2022-04-16,3,0,0.0,2,0
2022-04-16,9,0,0.0,2,0
2022-04-16,11,0,16.8,2,0
2022-04-16,5,0,12.4,2,0
2022-04-16,6,10,2.9,2,0
2022-04-16,2,0,7.4,2,0
2022-04-16,5,0,9.1,2,0
2022-04-16,11,10,13.2,2,0
2022-04-16,5,0,12.7,2,0
2022-04-16,3,0,17.5,2,0
2022-04-16,4,5,6.8,2,0
2022-04-16,10,0,0.0,2,0
2022-04-16,10,0,0.0,2,0
2022-04-16,5,0,0.0,2,0
2022-04-16,1,0,0.0,2,0
2022-04-16,7,0,0.0,2,0
2022-04-16,5,20,3.0,2,0
2022-04-16,7,0,0.0,2,0
2022-04-16,9,10,1.2,2,0
2022-04-16,11,0,18.7,2,0
2022-04-16,5,0,0.0,2,0
2022-04-16,9,10,8.4,2,0
2022-04-17,10,0,0.0,3,0
2022-04-17,2,0,15.0,3,0
2022-04-17,9,15,0.0,3,0
2022-04-17,4,0,0.0,3,0
2022-04-17,10,0,0.0,3,0
2022-04-17,14,5,0.0,3,0
2022-04-17,5,0,0.0,3,0
2022-04-17,8,5,1.7,3,0
2022-04-17,4,0,3.0,3,0
2022-04-17,9,0,14.8,3,0
2022-04-17,15,0,16.7,3,0
2022-04-17,3,0,0.0,3,0
2022-04-17,10,0,5.3,3,0
2022-04-17,7,0,8.9,3,0
2022-04-17,7,0,0.0,3,0
2022-04-17,3,5,0.9,3,0
2022-04-17,5,0,0.0,3,0
2022-04-17,6,0,0.0,3,0
2022-04-17,12,0,12.2,3,0
2022-04-17,5,0,0.0,3,0
2022-04-17,12,0,17.2,3,0
2022-04-17,4,15,12.7,3,0
2022-04-17,9,20,17.7,3,0
2022-04-17,5,0,4.1,3,0
2022-04-17,2,0,13.3,3,0
2022-04-17,7,15,0.0,3,0
2022-04-17,3,0,8.9,3,0
2022-04-17,7,15,0.0,3,0
2022-04-17,12,0,0.0,3,0
2022-04-17,7,10,0.0,3,0
2022-04-17,6,0,17.4,3,0
2022-04-17,5,0,3.4,3,0
2022-04-17,3,0,19.8,3,0
2022-04-17,4,0,0.0,3,0
2022-04-17,3,0,7.3,3,0
2022-04-17,7,0,0.2,3,0
2022-04-17,10,0,0.0,3,0
2022-04-17,5,15,14.5,3,0
2022-04-17,7,15,0.0,3,0
2022-04-17,9,0,0.0,3,0
2022-04-17,2,0,19.5,3,0
2022-04-18,4,0,0.0,1,0
2022-04-18,6,0,6.5,1,0
2022-04-18,7,0,0.0,1,0
2022-04-18,6,0,14.4,1,0
2022-04-18,5,0,8.3,1,0
2022-04-18,10,0,1.5,1,0
2022-04-18,3,0,0.0,1,0
2022-04-18,5,0,17.0,1,0
2022-04-18,5,0,4.7,1,0
2022-04-18,6,0,14.5,1,0
2022-04-18,4,0,0.0,1,0
2022-04-18,10,20,0.0,1,0
2022-04-18,1,0,14.3,1,0
2022-04-18,3,0,18.5,1,0
2022-04-18,3,0,16.1,1,0
2022-04-18,5,15,6.2,1,0
2022-04-18,3,0,5.1,1,0
2022-04-18,16,0,0.0,1,0
2022-04-18,2,0,0.0,1,0
2022-04-18,6,0,0.0,1,0
2022-04-18,6,0,0.0,1,0
2022-04-18,6,10,0.0,1,0
2022-04-18,5,0,0.0,1,0
2022-04-18,9,10,0.0,1,0
2022-04-18,6,0,0.0,1,0
2022-04-18,9,10,3.1,1,0
2022-04-18,6,15,0.0,1,0
2022-04-18,4,15,0.0,1,0
2022-04-18,6,15,0.0,1,0
2022-04-18,2,0,0.0,1,0
2022-04-18,1,20,0.0,1,0
2022-04-18,6,20,4.1,1,0
2022-04-18,8,0,9.0,1,0
2022-04-18,9,20,0.0,1,0
2022-04-18,6,10,9.2,1,0
2022-04-18,6,0,0.0,1,0
2022-04-18,5,0,9.9,1,0
2022-04-18,3,0,0.0,1,0
2022-04-18,10,10,0.0,1,0
2022-04-18,2,0,0.0,1,0
2022-04-18,0,20,3.5,1,0
2022-04-19,5,0,19.7,5,0
2022-04-19,5,10,14.8,5,0
2022-04-19,4,0,19.3,5,0
2022-04-19,6,0,13.1,5,0
2022-04-19,11,0,17.7,5,0
2022-04-19,10,0,0.0,5,0
2022-04-19,9,0,0.0,5,0
2022-04-19,9,0,0.0,5,0
2022-04-19,7,15,12.8,5,0
2022-04-19,0,0,0.0,5,0
2022-04-19,5,0,9.7,5,0
2022-04-19,8,0,10.3,5,0
2022-04-19,4,0,6.1,5,0
2022-04-19,4,0,0.0,5,0
2022-04-19,14,10,0.0,5,0
2022-04-19,3,0,6.0,5,0
2022-04-19,7,0,0.0,5,0
2022-04-19,8,0,1.1,5,0
2022-04-19,3,0,0.0,5,0
2022-04-19,6,20,7.3,5,0
2022-04-19,10,15,0.0,5,0
2022-04-19,6,0,0.0,5,0
2022-04-19,2,0,0.0,5,0
2022-04-19,10,0,5.3,5,0
2022-04-19,9,0,3.0,5,0
2022-04-19,13,0,5.1,5,0
2022-04-19,5,0,0.0,5,0
2022-04-19,6,0,7.2,5,0
2022-04-19,13,0,0.0,5,0
2022-04-19,2,0,0.0,5,0
2022-04-19,15,5,0.0,5,0
2022-04-19,7,0,0.0,5,0
2022-04-19,4,0,0.0,5,0
2022-04-19,8,10,0.0,5,0
2022-04-19,7,0,18.3,5,0
2022-04-19,7,0,2.5,5,0
2022-04-19,5,0,19.6,5,0
2022-04-19,4,10,0.7,5,0
2022-04-19,3,15,3.4,5,0
2022-04-19,6,0,5.2,5,0
2022-04-19,4,10,1.7,5,0
2022-04-20,9,0,18.5,6,0
2022-04-20,6,0,0.2,6,0
2022-04-20,10,0,0.0,6,0
2022-04-20,6,0,8.2,6,0
2022-04-20,2,0,3.4,6,0
2022-04-20,7,0,0.0,6,0
2022-04-20,8,15,0.0,6,0
2022-04-20,8,0,1.1,6,0
2022-04-20,9,0,0.0,6,0
2022-04-20,8,10,0.0,6,0
2022-04-20,3,0,0.0,6,0
2022-04-20,3,20,18.7,6,0
2022-04-20,3,0,14.0,6,0
2022-04-20,5,20,0.0,6,0
2022-04-20,6,5,0.0,6,0
2022-04-20,1,0,7.3,6,0
2022-04-20,9,0,12.5,6,0
2022-04-20,7,0,0.0,6,0
2022-04-20,4,0,0.0,6,0
2022-04-20,12,10,0.0,6,0
2022-04-20,3,0,0.6,6,0
2022-04-20,7,0,0.0,6,0
2022-04-20,6,0,0.0,6,0
2022-04-20,4,0,13.6,6,0
2022-04-20,6,0,0.0,6,0
2022-04-20,7,0,7.2,6,0
2022-04-20,4,10,10.8,6,0
2022-04-20,7,0,19.5,6,0
2022-04-20,6,0,12.6,6,0
2022-04-20,7,20,0.0,6,0
2022-04-20,7,0,0.0,6,0
2022-04-20,6,15,12.3,6,0
2022-04-20,6,0,12.0,6,0
2022-04-20,5,0,6.4,6,0
2022-04-20,5,0,10.6,6,0
2022-04-20,13,5,0.0,6,0
2022-04-20,5,0,5.7,6,0
2022-04-20,4,0,0.0,6,0
2022-04-20,7,15,1.1,6,0
2022-04-20,8,0,0.0,6,0
2022-04-20,6,15,0.0,6,0
2022-04-21,4,0,0.0,4,0
2022-04-21,8,0,0.0,4,0
2022-04-21,5,0,18.3,4,0
2022-04-21,4,0,2.1,4,0
2022-04-21,9,15,7.8,4,0
2022-04-21,10,15,0.0,4,0
2022-04-21,6,0,0.0,4,0
2022-04-21,8,0,0.0,4,0
2022-04-21,6,0,9.7,4,0
2022-04-21,6,0,0.0,4,0
2022-04-21,7,0,15.8,4,0
2022-04-21,8,0,0.0,4,0
2022-04-21,3,0,14.1,4,0
2022-04-21,5,15,8.1,4,0
2022-04-21,3,0,9.0,4,0
2022-04-21,5,0,7.7,4,0
2022-04-21,3,0,18.5,4,0
2022-04-21,3,0,0.0,4,0
2022-04-21,7,0,3.6,4,0
2022-04-21,4,20,19.6,4,0
2022-04-21,7,0,17.9,4,0
2022-04-21,6,0,13.0,4,0
2022-04-21,2,0,15.1,4,0
2022-04-21,6,0,0.0,4,0
2022-04-21,4,0,0.0,4,0
2022-04-21,10,0,0.0,4,0
2022-04-21,3,0,0.0,4,0
2022-04-21,3,0,1.9,4,0
2022-04-21,6,20,14.1,4,0
2022-04-21,2,0,13.1,4,0
2022-04-21,4,0,0.0,4,0
2022-04-21,4,0,0.0,4,0
2022-04-21,3,10,9.7,4,0
2022-04-21,4,0,0.0,4,0
2022-04-21,4,0,4.1,4,0
2022-04-21,6,0,12.2,4,0
2022-04-21,9,0,0.0,4,0
2022-04-21,10,20,6.8,4,0
2022-04-21,10,15,0.2,4,0
2022-04-21,6,0,0.0,4,0
2022-04-21,5,0,0.0,4,0
2022-04-22,7,0,0.0,0,0
2022-04-22,8,0,0.0,0,0
2022-04-22,3,0,5.0,0,0
2022-04-22,3,0,8.2,0,0
2022-04-22,9,0,15.3,0,0
2022-04-22,6,10,5.2,0,0
2022-04-22,3,0,0.0,0,0
2022-04-22,6,0,0.0,0,0
2022-04-22,5,0,15.2,0,0
2022-04-22,2,0,0.0,0,0
2022-04-22,4,0,17.6,0,0
2022-04-22,3,0,0.0,0,0
2022-04-22,6,0,4.3,0,0
2022-04-22,6,0,3.4,0,0
2022-04-22,12,0,0.0,0,0
2022-04-22,4,0,18.5,0,0
2022-04-22,3,20,14.6,0,0
2022-04-22,12,0,8.4,0,0
2022-04-22,3,0,7.0,0,0
2022-04-22,4,0,19.9,0,0
2022-04-22,6,0,19.2,0,0
2022-04-22,13,20,0.0,0,0
2022-04-22,0,0,0.0,0,0
2022-04-22,5,10,16.7,0,0
2022-04-22,4,20,0.0,0,0
2022-04-22,3,15,0.0,0,0
2022-04-22,4,0,0.6,0,0
2022-04-22,6,0,0.0,0,0
2022-04-22,6,0,0.0,0,0
2022-04-22,7,5,0.0,0,0
2022-04-22,7,0,10.9,0,0
2022-04-22,6,0,0.0,0,0
2022-04-22,4,10,6.7,0,0
2022-04-22,3,0,5.8,0,0
2022-04-22,2,0,0.0,0,0
2022-04-22,5,0,0.0,0,0
2022-04-22,5,0,0.0,0,0
2022-04-22,4,5,0.0,0,0
2022-04-22,5,0,4.2,0,0
2022-04-22,7,15,0.0,0,0
2022-04-22,7,10,0.0,0,0
2022-04-23,3,0,1.9,2,0
2022-04-23,7,0,11.2,2,0
2022-04-23,10,0,0.0,2,0
2022-04-23,11,0,0.0,2,0
2022-04-23,6,0,0.0,2,0
2022-04-23,3,0,17.9,2,0
2022-04-23,3,0,6.7,2,0
2022-04-23,11,0,1.5,2,0
2022-04-23,9,0,8.5,2,0
2022-04-23,11,15,2.4,2,0
2022-04-23,11,0,0.0,2,0
2022-04-23,7,0,0.0,2,0
2022-04-23,9,0,0.0,2,0
2022-04-23,4,0,14.9,2,0
2022-04-23,4,0,0.0,2,0
2022-04-23,14,0,9.9,2,0
2022-04-23,8,0,0.0,2,0
2022-04-23,3,0,9.2,2,0
2022-04-23,3,0,7.9,2,0
2022-04-23,9,10,0.0,2,0
2022-04-23,5,0,3.0,2,0
2022-04-23,8,0,14.5,2,0
2022-04-23,2,15,17.0,2,0
2022-04-23,7,0,0.0,2,0
2022-04-23,6,5,0.0,2,0
2022-04-23,12,0,15.2,2,0
2022-04-23,10,0,7.5,2,0
2022-04-23,2,0,0.8,2,0
2022-04-23,4,0,4.6,2,0
2022-04-23,3,0,16.9,2,0
2022-04-23,2,0,0.0,2,0
2022-04-23,3,20,0.0,2,0
2022-04-23,6,0,19.8,2,0
2022-04-23,9,15,12.2,2,0
2022-04-23,3,0,11.6,2,0
2022-04-23,2,20,11.1,2,0
2022-04-23,9,0,0.0,2,0
2022-04-23,2,5,0.0,2,0
2022-04-23,2,0,9.3,2,0
2022-04-23,7,0,0.0,2,0
2022-04-23,12,0,9.7,2,0
2022-04-24,5,0,3.5,3,0
2022-04-24,16,0,6.0,3,0
2022-04-24,9,0,6.1,3,0
2022-04-24,8,5,1.6,3,0
2022-04-24,12,0,0.0,3,0
2022-04-24,7,0,16.8,3,0
2022-04-24,5,15,0.0,3,0
2022-04-24,7,0,12.3,3,0
2022-04-24,7,0,1.4,3,0
2022-04-24,3,0,9.8,3,0
2022-04-24,7,0,0.0,3,0
2022-04-24,15,0,0.0,3,0
2022-04-24,7,0,0.0,3,0
2022-04-24,6,0,14.0,3,0
2022-04-24,5,0,0.0,3,0
2022-04-24,2,0,0.0,3,0
2022-04-24,10,0,11.4,3,0
2022-04-24,5,0,17.5,3,0
2022-04-24,18,15,0.0,3,0
2022-04-24,5,10,0.0,3,0
2022-04-24,7,0,9.3,3,0
2022-04-24,4,0,13.1,3,0
2022-04-24,5,10,0.0,3,0
2022-04-24,4,0,0.0,3,0
2022-04-24,10,10,0.0,3,0
2022-04-24,4,0,0.0,3,0
2022-04-24,7,20,13.9,3,0
2022-04-24,7,0,5.6,3,0
2022-04-24,9,0,5.9,3,0
2022-04-24,7,20,0.0,3,0
2022-04-24,5,0,0.0,3,0
2022-04-24,7,0,0.0,3,0
2022-04-24,8,0,3.9,3,0
2022-04-24,3,0,6.8,3,0
2022-04-24,3,10,0.0,3,0
2022-04-24,5,0,2.6,3,0
2022-04-24,2,0,16.4,3,0
2022-04-24,5,0,0.0,3,0
2022-04-24,6,20,0.0,3,0
2022-04-24,11,0,14.3,3,0
2022-04-24,8,0,13.8,3,0
2022-04-25,6,20,0.0,1,0
2022-04-25,6,0,11.2,1,0
2022-04-25,6,0,0.0,1,0
2022-04-25,4,0,15.6,1,0
2022-04-25,4,0,0.0,1,0
2022-04-25,8,0,8.0,1,0
2022-04-25,7,0,0.0,1,0
2022-04-25,11,0,15.6,1,0
2022-04-25,9,0,0.0,1,0
2022-04-25,6,20,6.4,1,0
2022-04-25,7,0,1.8,1,0
2022-04-25,6,0,15.6,1,0
2022-04-25,0,0,11.7,1,0
2022-04-25,6,0,0.0,1,0
2022-04-25,6,0,0.0,1,0
2022-04-25,6,20,0.0,1,0
2022-04-25,7,10,0.8,1,0
2022-04-25,6,0,0.0,1,0
2022-04-25,4,0,0.0,1,0
2022-04-25,7,15,0.0,1,0
2022-04-25,3,0,6.2,1,0
2022-04-25,8,0,0.0,1,0
2022-04-25,12,0,14.6,1,0
2022-04-25,4,0,18.8,1,0
2022-04-25,4,0,2.6,1,0
2022-04-25,4,0,14.5,1,0
2022-04-25,6,0,1.7,1,0
2022-04-25,4,0,0.0,1,0
2022-04-25,10,0,0.0,1,0
2022-04-25,4,0,15.2,1,0
2022-04-25,4,0,0.0,1,0
2022-04-25,0,0,4.6,1,0
2022-04-25,3,0,9.4,1,0
2022-04-25,4,0,1.0,1,0
2022-04-25,4,15,0.0,1,0
2022-04-25,7,0,3.6,1,0
2022-04-25,1,0,8.1,1,0
2022-04-25,10,0,8.2,1,0
2022-04-25,4,0,0.0,1,0
2022-04-25,10,0,0.0,1,0
2022-04-25,3,0,2.6,1,0
2022-04-26,5,0,0.0,5,0
2022-04-26,6,10,0.0,5,0
2022-04-26,4,0,10.1,5,0
2022-04-26,4,5,0.0,5,0
2022-04-26,3,20,12.2,5,0
2022-04-26,4,20,18.3,5,0
2022-04-26,3,0,12.4,5,0
2022-04-26,5,0,8.7,5,0
2022-04-26,4,0,0.0,5,0
2022-04-26,1,0,0.0,5,0
2022-04-26,1,0,0.0,5,0
2022-04-26,12,0,11.8,5,0
2022-04-26,7,0,0.0,5,0
2022-04-26,8,0,0.0,5,0
2022-04-26,4,0,13.6,5,0
2022-04-26,3,0,0.0,5,0
2022-04-26,7,20,3.2,5,0
2022-04-26,5,0,10.7,5,0
2022-04-26,4,0,6.5,5,0
2022-04-26,6,0,5.5,5,0
2022-04-26,8,0,8.7,5,0
